"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_004M"
"310M100US17980","Columbus, GA-AL Metro Area","110334","2639","54.1","1.4","41.5","1.4","N","N","N","N","N","N","N","N","N","N","4.1","0.8","51.8","1.6","3.8","0.9","36.7","1.5","37.0","1.5","22.5","1.0","71659","3042","46.9","2.3","53.1","2.3","66.6","2.8","27.3","2.6","6.1","1.4","38675","2710","54.3","3.3","49.0","3.4","5.3","2.2","45.7","3.3","38.8","3.1","6.9","2.2","27.9","(X)","28.8","(X)","26.2","(X)","42972","2879","52966","3719","31431","2875","N","67633","31942","-","**","37827","24246","40065","16541","51459","17367","53205","3834","21362","3481","46933","3103","50207","3396","33433","3536","55309","4199","46043","5141","62547","2560","68919","3974","25134","2232","47096","7006","25554","2455","21877","1683","21746","2966","22005","7915","31903","3495","30434","4027","47169","14441","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US18020","Columbus, IN Metro Area","29640","1065","90.6","2.2","N","N","N","N","5.4","0.7","N","N","N","N","N","N","N","N","89.4","2.0","3.4","1.5","33.8","2.9","39.3","2.4","23.6","1.6","20587","1376","N","N","N","N","N","N","N","N","N","N","9053","1184","56.0","6.4","51.6","7.5","4.4","3.0","44.0","6.4","34.3","6.5","9.7","4.8","18.6","(X)","17.6","(X)","20.9","(X)","53671","5403","50715","6045","N","N","-","95702","20621","-","**","35460","12303","N","N","41219","21925","50586","6039","40652","18604","64672","5118","62720","5633","34765","2722","62531","3363","66073","9030","60713","2617","70559","6846","27317","5170","43508","22479","29874","4414","27776","5790","27086","5598","47816","27216","32943","8016","28021","5062","42252","31481","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US18140","Columbus, OH Metro Area","719081","5382","80.4","0.5","14.0","0.4","N","N","2.9","0.2","N","N","0.7","0.2","1.6","0.3","2.8","0.2","78.7","0.5","4.9","0.4","39.1","0.6","37.8","0.5","18.2","0.3","459138","5548","48.1","1.0","51.9","1.0","72.5","1.1","20.2","0.9","7.2","0.6","259943","6107","54.1","1.4","45.0","1.4","9.0","0.8","45.9","1.4","35.3","1.5","10.6","1.1","22.2","(X)","22.2","(X)","21.0","(X)","53699","1282","58172","1501","34197","2163","24516","70205","9831","94153","31457","41254","10346","35346","9947","35682","3726","59036","1529","23245","1739","56220","1858","66223","1646","37895","2140","67438","1387","65344","2577","68621","1587","82307","1433","29549","2030","45418","3047","33140","1197","30721","1057","28187","1708","47021","6023","37712","3002","31859","1856","62225","4675","(X)","(X)","(X)","(X)","(X)","(X)","20776"
"310M100US18180","Concord, NH Micro Area","57222","1097","96.9","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.1","0.9","2.8","1.1","27.2","1.3","47.0","1.4","23.1","1.2","37179","1939","41.8","3.0","58.2","3.0","77.4","2.6","16.8","2.6","5.9","1.5","20043","1858","49.7","4.8","40.2","4.8","9.5","3.0","50.3","4.8","36.1","4.6","14.2","4.0","25.3","(X)","26.0","(X)","20.7","(X)","58742","5069","59565","4871","40504","6600","-","N","N","-","**","250,000+","***","47408","26894","87702","17863","59140","4906","22407","3737","60909","9515","74558","5966","42993","4064","77712","5407","71458","10051","79473","3744","85451","5714","35996","7622","46828","13113","34586","4494","27540","4433","25595","3805","42097","24220","41849","6668","34500","7269","64203","4305","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US18260","Cookeville, TN Micro Area","41495","1336","96.3","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.0","1.0","7.4","1.8","29.3","2.3","37.0","2.4","26.3","2.0","27363","1732","N","N","N","N","N","N","N","N","N","N","14132","1470","62.7","4.3","57.3","4.0","5.3","2.5","37.3","4.3","29.7","4.5","7.7","3.2","31.0","(X)","28.7","(X)","34.9","(X)","31813","1985","32583","1862","13056","5796","-","N","N","-","**","-","**","23143","10869","28330","11751","32839","1857","13031","5382","29003","5387","50099","7691","26570","3352","41968","4247","34900","8050","44912","3599","51997","5220","14677","2915","24614","5766","18669","3050","16541","2629","16211","3125","20245","14097","22449","7665","26054","10443","21004","9425","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US18300","Coos Bay, OR Micro Area","24818","1510","94.5","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.2","2.4","0.9","0.8","22.8","2.9","38.9","3.5","37.4","3.0","14447","1369","N","N","N","N","N","N","N","N","N","N","10371","1326","60.5","7.7","47.6","8.1","12.9","6.2","39.5","7.7","29.8","7.4","9.7","4.1","29.8","(X)","23.5","(X)","37.0","(X)","35016","3742","35690","4216","9230","1797","N","117955","92703","-","**","36841","5350","N","N","60792","17101","35129","3716","16474","12730","34948","13203","41551","6188","32677","7543","46923","3141","47726","8973","46420","4246","51154","4613","20073","9375","45282","22257","21678","2919","20560","4159","17148","5164","26233","6053","23769","5296","19926","6714","47424","27571","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US18500","Corning, NY Micro Area","41597","960","96.4","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.1","0.7","3.4","1.2","29.8","1.4","42.1","1.4","24.6","1.0","26244","1375","43.3","3.2","56.7","3.2","75.0","3.0","18.3","2.3","6.8","2.2","15353","1237","50.4","4.2","41.8","4.0","8.6","3.3","49.6","4.2","36.5","4.2","13.1","3.7","29.4","(X)","28.9","(X)","28.9","(X)","46445","2806","46580","2797","25864","20706","N","95368","23296","-","**","-","**","N","N","77610","61859","46593","2810","41986","9014","49700","3665","52893","5125","36664","3768","55351","4850","51097","3158","58563","4196","64425","3390","29958","5994","41983","20685","27054","2072","22177","2734","19014","2398","61961","24827","36423","5060","29764","10272","47828","9373","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US18580","Corpus Christi, TX Metro Area","156182","2920","86.8","1.1","3.6","0.6","N","N","1.4","0.3","N","N","5.8","1.0","1.4","0.4","50.3","1.2","43.6","1.3","5.7","0.9","32.3","1.1","38.6","1.2","23.4","1.0","109483","2776","42.4","1.7","57.6","1.7","66.7","1.9","23.3","1.7","10.1","1.5","46699","3025","51.4","3.6","43.6","3.3","7.9","2.0","48.6","3.6","38.9","4.0","9.7","2.3","21.5","(X)","23.0","(X)","16.1","(X)","49047","2031","50605","1867","29375","5500","46096","45449","21628","79106","67053","39012","8789","33852","18970","41950","2153","57914","3526","27571","7745","52931","3595","58725","4582","36477","3577","55831","2866","51476","4375","58570","3055","68255","2441","29235","2485","48517","8599","28058","2967","21980","2759","18897","2116","43005","15421","38343","5537","36232","6785","48602","11245","(X)","(X)","(X)","(X)","(X)","(X)","25678"
"310M100US18700","Corvallis, OR Metro Area","33395","1129","89.9","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86.4","2.3","17.3","2.4","23.8","2.3","37.6","2.0","21.3","1.5","18639","1307","N","N","N","N","N","N","N","N","N","N","14756","1293","48.3","4.9","34.5","4.9","13.8","3.8","51.7","4.9","32.7","5.3","19.0","5.7","27.6","(X)","26.6","(X)","27.9","(X)","51133","5803","54279","7720","N","N","N","47288","18924","N","N","19340","12802","N","N","28779","15109","55786","8068","11256","2427","48891","8641","76049","7405","57007","11886","74702","3841","72024","10984","74908","3799","83755","8856","27407","22032","27035","29403","24931","5943","26048","6828","27126","8579","21870","8936","23287","8604","21719","10437","33248","23137","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","75099","2175","83.6","1.6","8.5","1.2","N","N","N","N","N","N","N","N","N","N","5.4","0.8","81.1","1.6","6.7","1.4","34.2","1.6","36.8","1.6","22.3","1.1","49723","2151","46.1","2.8","53.9","2.8","74.7","3.4","18.2","3.0","7.1","1.7","25376","1864","47.6","4.0","38.6","3.9","9.0","2.9","52.4","4.0","42.0","4.0","10.4","3.2","38.0","(X)","36.7","(X)","38.3","(X)","52787","2925","55120","3253","34338","1544","51726","59187","21231","N","N","47853","35186","50498","32333","45948","16766","55296","3204","27760","4253","53241","6006","64836","4848","48222","5564","64174","2954","47398","9359","72467","6077","74117","5131","25231","6023","38426","21786","36154","2205","35463","3160","28787","5138","56089","2719","37208","6298","36007","3662","51898","13505","(X)","(X)","(X)","(X)","(X)","(X)","41565"
"310M100US18980","Cullman, AL Micro Area","31450","1372","96.6","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.0","1.3","4.0","1.5","28.9","2.5","38.2","2.3","28.9","2.1","20963","1486","N","N","N","N","N","N","N","N","N","N","10487","1134","50.5","6.2","44.3","5.4","6.2","4.4","49.5","6.2","40.8","6.4","8.6","4.7","27.7","(X)","32.0","(X)","18.2","(X)","37287","2459","37817","2659","N","N","25139","43435","16987","-","**","N","N","N","N","N","N","38204","2717","35571","11366","35372","5654","45625","7825","30149","5661","47047","4425","40383","5959","49120","3833","54110","6747","30379","5205","32285","8472","20127","6173","19450","5645","18757","4546","26106","16126","21389","10793","16087","10491","36076","16951","(X)","(X)","(X)","(X)","(X)","(X)","24541"
"310M100US19060","Cumberland, MD-WV Metro Area","39475","1613","95.0","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.6","2.1","4.6","1.8","23.8","2.3","41.3","2.4","30.3","2.3","21499","1431","N","N","N","N","N","N","N","N","N","N","17976","1488","58.2","4.7","50.9","4.7","7.3","2.9","41.8","4.7","37.0","4.4","4.8","1.8","30.3","(X)","29.1","(X)","31.5","(X)","35645","2417","36566","2616","N","N","2,500-","N","N","-","**","-","**","43095","31608","N","N","36705","2703","11557","3266","44707","8747","45988","4759","26597","2655","49066","3488","46185","12659","49442","2989","54134","3708","23913","4366","41954","8747","20236","2192","18984","3242","17309","3794","28058","29385","23150","5314","19936","5164","42737","12884","(X)","(X)","(X)","(X)","(X)","(X)","***"
"310M100US19100","Dallas-Fort Worth-Arlington, TX Metro Area","2337076","9580","72.1","0.3","15.8","0.3","0.5","0.1","5.1","0.1","N","N","4.6","0.2","1.9","0.2","20.3","0.3","57.1","0.3","4.6","0.2","40.8","0.3","38.6","0.3","16.0","0.2","1616802","13212","51.3","0.7","48.7","0.7","73.2","0.6","19.6","0.5","7.2","0.3","720274","11045","52.0","0.8","44.3","0.8","7.7","0.5","48.0","0.8","38.2","1.0","9.7","0.6","28.5","(X)","29.4","(X)","25.0","(X)","56954","590","62199","597","39687","1502","57864","72280","2759","66400","5947","37586","1933","48588","5254","40278","724","70669","760","26932","1329","57530","999","69440","1442","41332","957","66884","699","60843","881","72670","1276","82240","832","31769","785","42461","2495","36913","574","32411","838","30079","894","56371","3293","41625","908","37310","1553","61142","2933","(X)","(X)","(X)","(X)","(X)","(X)","6756"
"310M100US19140","Dalton, GA Metro Area","48205","1609","94.6","1.3","N","N","N","N","N","N","N","N","N","N","N","N","20.1","1.4","76.3","1.6","4.0","1.5","35.3","2.3","38.6","2.2","22.1","1.6","35155","1987","51.0","2.8","49.0","2.8","73.6","3.8","19.1","3.7","7.3","2.2","13050","1794","49.0","6.1","45.1","6.2","3.9","3.4","51.0","6.1","43.0","5.7","8.0","3.1","23.8","(X)","26.1","(X)","16.7","(X)","32858","3456","32569","3663","37846","12758","N","N","N","-","**","26875","18071","N","N","27163","4681","35763","3749","28911","7898","30572","3053","43307","5520","27713","5208","41442","4094","35437","10905","48344","5617","53349","3398","22771","2899","22182","7905","21542","3131","20042","4259","19475","4217","30971","40024","22416","8073","22027","8452","30700","18715","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US19180","Danville, IL Metro Area","31714","1024","89.2","1.6","8.8","1.6","N","N","N","N","N","N","N","N","N","N","N","N","86.4","1.8","2.3","1.1","29.9","2.5","38.7","2.5","29.1","1.9","19309","1168","42.0","4.5","58.0","4.5","70.8","4.3","20.9","4.0","8.3","2.4","12405","1114","51.8","5.1","46.3","5.0","5.5","2.5","48.2","5.1","36.2","5.1","12.1","5.0","41.4","(X)","39.0","(X)","44.2","(X)","40311","3325","40593","2910","36612","10498","-","N","N","-","**","N","N","N","N","33577","5564","41315","2541","12472","19816","43502","5503","44869","7649","30591","4721","50202","4764","48023","10056","51246","5814","65740","5522","26592","8798","36685","7134","26472","2677","20286","4019","19128","2223","34659","5297","32487","3773","27219","6329","39570","61338","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US19260","Danville, VA Metro Area","45216","1535","66.8","1.5","30.4","1.5","N","N","N","N","N","N","N","N","N","N","N","N","65.9","1.5","3.4","1.4","26.6","2.0","41.3","1.9","28.7","1.4","29728","1444","36.4","3.0","63.6","3.0","73.0","4.0","20.3","3.3","6.8","2.4","15488","1634","55.3","4.7","50.2","4.9","5.1","2.8","44.7","4.7","39.9","4.5","4.8","2.3","25.5","(X)","25.8","(X)","24.1","(X)","38071","3571","42125","2100","29354","5291","75058","N","N","-","**","26406","12368","22341","21626","36250","12995","42262","2165","12920","11503","41820","5631","47162","6013","29381","2240","49199","4078","46462","6356","50571","3839","59119","4155","24045","5406","25550","10167","21977","3229","20988","3501","18938","2665","50673","37824","24502","6808","21138","5084","43706","9975","(X)","(X)","(X)","(X)","(X)","(X)","62870"
"310M100US19300","Daphne-Fairhope-Foley, AL Micro Area","77978","3040","89.2","1.6","7.3","1.0","N","N","N","N","N","N","N","N","N","N","N","N","87.5","1.4","2.8","1.2","31.0","1.9","37.8","1.9","28.4","1.4","56774","2773","37.6","3.2","62.4","3.2","78.2","3.0","17.6","2.6","4.2","1.6","21204","2399","49.9","5.8","43.1","5.7","6.7","4.4","50.1","5.8","40.8","6.3","9.4","3.7","26.2","(X)","27.5","(X)","22.7","(X)","48378","2633","50524","2149","29033","9882","93643","21622","685","-","**","64357","25787","28693","962","57538","35788","50660","2069","22537","30662","50131","5592","59041","7659","40863","4264","57055","5924","51518","5497","62626","6707","69612","8791","26545","5350","34554","9844","27224","4958","22970","6547","18497","3448","59041","55206","31378","3875","24757","7681","50034","36334","(X)","(X)","(X)","(X)","(X)","(X)","892"
"310M100US19500","Decatur, IL Metro Area","46336","989","82.4","1.5","15.2","1.4","N","N","N","N","N","N","N","N","N","N","N","N","81.7","1.6","6.3","1.7","29.4","1.5","39.4","1.9","24.9","1.4","28912","1453","41.0","3.0","59.0","3.0","70.4","3.5","21.6","3.1","8.0","2.3","17424","1409","51.3","3.6","45.3","4.0","6.1","2.7","48.7","3.6","38.5","4.3","10.2","3.4","23.9","(X)","25.0","(X)","21.6","(X)","44533","2290","47732","2945","20612","7851","-","86021","42137","-","**","111063","697","25911","10615","N","N","47750","2908","15536","12975","52646","7209","52211","4887","37427","2592","54087","3049","40574","9257","60050","3722","65916","6553","18241","3442","34764","14816","26374","2579","22556","2790","21306","3493","44286","14323","35995","9504","33292","9492","47795","44124","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","155726","2004","90.2","0.7","6.2","0.6","N","N","N","N","N","N","N","N","1.2","0.4","5.6","0.5","86.3","0.7","4.1","0.7","31.5","1.0","39.2","1.0","25.2","0.7","99027","2892","43.0","2.1","57.0","2.1","76.4","1.7","17.9","1.4","5.8","1.1","56699","2549","52.4","2.5","45.6","2.5","6.8","1.7","47.6","2.5","39.1","2.9","8.5","1.8","26.4","(X)","26.2","(X)","25.9","(X)","51678","1262","53149","1945","29703","4701","18760","65809","13888","-","**","46679","7393","32883","23587","40156","12458","54224","2045","27033","4193","54608","3779","65628","3130","37495","1715","65567","2037","63144","4424","66583","2848","78506","1933","27729","2856","45376","9098","30864","2111","26836","1502","25257","1451","41814","6413","36023","3275","33574","3087","52511","12584","(X)","(X)","(X)","(X)","(X)","(X)","1480"
"310M100US19380","Dayton, OH Metro Area","341240","3334","81.4","0.6","15.2","0.6","N","N","1.5","0.1","N","N","N","N","1.5","0.3","1.8","0.3","80.1","0.6","4.1","0.5","30.5","0.7","39.8","0.7","25.6","0.5","210460","4365","41.0","1.2","59.0","1.2","70.9","1.5","22.4","1.3","6.7","0.7","130780","4295","54.9","1.8","48.2","1.7","6.7","0.9","45.1","1.8","36.7","1.9","8.4","1.3","23.1","(X)","22.8","(X)","22.0","(X)","45524","1062","49096","1555","27431","2095","N","60166","10547","-","**","N","N","29016","7190","37162","14416","49109","1553","19939","2786","47460","2775","55774","2342","36319","2009","58628","2109","51642","3144","62090","1979","73104","2432","26788","2165","36162","3893","27042","1298","25029","1200","23726","1358","38532","5385","31141","2134","27369","2515","48750","7639","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US19460","Decatur, AL Metro Area","59790","1582","81.9","1.5","12.6","1.2","N","N","N","N","N","N","N","N","N","N","N","N","79.3","1.5","3.2","1.0","29.7","2.1","43.4","2.1","23.7","1.5","41426","2025","42.4","2.9","57.6","2.9","73.5","2.9","20.8","2.6","5.7","1.7","18364","1666","51.3","4.6","45.7","5.0","5.6","2.4","48.7","4.6","43.9","4.1","4.8","2.8","31.5","(X)","31.9","(X)","27.9","(X)","42088","3896","47409","2612","21142","4429","83375","N","N","-","**","45612","40142","41089","29215","29361","16215","48491","2595","21963","10880","41921","7935","51627","2228","34888","4699","51638","1876","55975","11247","50968","1939","65999","4741","24583","3713","28721","13724","23022","2849","18965","3167","18114","2910","43919","42519","28214","9107","26111","5585","61007","105187","(X)","(X)","(X)","(X)","(X)","(X)","25337"
"310M100US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","197599","3845","86.8","0.9","8.8","0.7","N","N","N","N","N","N","1.7","0.6","N","N","8.3","0.8","80.5","0.9","3.0","0.5","22.9","1.1","38.9","0.9","35.2","1.0","122097","4247","32.5","2.0","67.5","2.0","75.2","1.6","17.7","1.5","7.2","1.0","75502","3697","56.5","2.2","49.3","2.3","7.3","1.5","43.5","2.2","33.8","2.2","9.7","1.5","34.5","(X)","33.7","(X)","34.3","(X)","40106","1230","41947","1175","26083","2332","N","31237","22099","-","**","29934","11112","23852","10472","34582","8803","42091","1261","17464","4354","40332","2380","46499","2184","36410","1762","49190","2612","43728","4028","51930","2647","56457","2816","28377","2556","32347","4991","26207","1423","23887","2164","21757","2040","43246","5592","30325","3284","26120","3213","40282","3868","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US19740","Denver-Aurora-Broomfield, CO Metro Area","1021036","4844","85.6","0.4","5.3","0.2","0.7","0.1","3.1","0.2","N","N","3.0","0.3","2.2","0.2","16.5","0.4","73.3","0.4","4.0","0.3","39.2","0.4","39.3","0.4","17.5","0.3","639796","8591","47.8","1.0","52.2","1.0","74.5","0.8","17.9","0.7","7.7","0.6","381240","7392","51.9","0.9","42.8","1.0","9.1","0.7","48.1","0.9","36.3","0.9","11.8","0.8","23.6","(X)","24.2","(X)","20.8","(X)","61453","764","64537","1231","37370","3978","40784","65038","7378","51564","2668","37083","4224","48609","5691","41916","1605","69410","1256","28586","2413","64114","1859","73105","2109","44968","1531","75946","1248","70858","1493","80652","1570","90094","1465","37161","1933","51071","3119","40462","768","37037","1249","33338","1328","63088","6731","42854","2386","36767","1781","75126","4456","(X)","(X)","(X)","(X)","(X)","(X)","18368"
"310M100US19780","Des Moines-West Des Moines, IA Metro Area","230228","2417","91.6","0.7","4.0","0.4","N","N","2.1","0.3","N","N","N","N","0.9","0.2","4.2","0.4","88.7","0.7","5.6","0.5","38.3","0.8","37.2","0.8","19.0","0.5","154879","3297","49.4","1.3","50.6","1.3","76.0","1.9","17.0","1.5","7.0","1.2","75349","3226","55.5","2.7","46.7","2.4","8.7","1.7","44.5","2.7","34.5","2.4","10.0","1.6","30.5","(X)","30.1","(X)","29.3","(X)","59157","1760","60719","1121","24048","5528","13912","67726","7614","N","N","42840","15183","57263","15892","44213","6104","61277","1091","31112","6531","66219","2470","68833","2327","38063","2323","71257","2335","68236","3240","74411","3461","84614","2600","35160","4330","34176","8809","36328","1953","30673","2105","27480","2239","61212","5347","43162","3931","38468","2393","67809","12729","(X)","(X)","(X)","(X)","(X)","(X)","7344"
"310M100US19820","Detroit-Warren-Livonia, MI Metro Area","1645835","7456","72.6","0.3","22.2","0.3","0.3","0.1","2.8","0.1","N","N","0.7","0.1","1.4","0.1","2.9","0.1","70.5","0.3","2.8","0.2","31.1","0.3","42.3","0.3","23.8","0.3","1068575","9902","43.6","0.6","56.4","0.6","70.1","0.7","22.7","0.5","7.2","0.4","577260","10158","54.0","0.8","48.2","0.8","5.8","0.4","46.0","0.8","38.1","0.8","7.9","0.6","29.4","(X)","30.3","(X)","26.2","(X)","50310","527","57034","723","29014","1097","45492","86482","4687","N","N","35462","8298","39973","6523","41046","2001","57533","908","22206","1968","52080","971","61808","850","36674","677","64326","796","61941","884","65690","851","81008","755","29014","960","43945","3327","30030","686","25749","648","23687","703","55521","2573","35565","895","31984","922","50685","4360","(X)","(X)","(X)","(X)","(X)","(X)","13150"
"310M100US20020","Dothan, AL Metro Area","56259","1302","75.3","1.1","22.1","1.1","N","N","N","N","N","N","N","N","N","N","2.1","0.5","73.9","1.2","2.8","0.6","30.3","1.6","40.0","1.5","26.9","1.3","37471","1524","37.2","2.1","62.8","2.1","71.1","2.2","23.6","2.0","5.3","1.3","18788","1241","53.7","3.3","49.3","3.1","4.4","1.5","46.3","3.3","39.1","3.5","7.3","1.9","31.1","(X)","31.2","(X)","30.2","(X)","37632","1953","44028","2950","20688","1874","13100","N","N","-","**","N","N","32328","9433","32260","20092","44346","3084","19507","4321","46183","3423","41104","3321","28862","1911","50881","3248","46427","5406","53220","3454","64340","4361","19594","3734","38890","6440","21312","1256","17087","2359","15564","1836","33289","15351","27418","5847","25767","3600","51716","15522","(X)","(X)","(X)","(X)","(X)","(X)","9965"
"310M100US20100","Dover, DE Metro Area","59499","1441","73.4","1.9","21.5","1.9","N","N","N","N","N","N","N","N","N","N","N","N","69.7","2.0","4.1","1.6","32.6","2.3","38.8","2.5","24.5","1.3","40837","2207","44.7","3.4","55.3","3.4","75.4","3.8","17.6","3.2","7.0","2.0","18662","2096","55.3","5.9","45.3","6.4","10.1","4.2","44.7","5.9","30.8","5.8","13.9","5.0","28.2","(X)","27.5","(X)","29.0","(X)","52894","4253","57863","4750","43536","3334","31238","46864","11953","-","**","34857","19626","25572","12811","55549","16264","57754","4591","28982","10069","61367","10772","68781","10597","43111","3667","62843","5957","62066","11260","63314","6324","76315","6427","27112","5929","45671","7989","36266","4419","29730","7705","26520","3623","47415","5668","41785","6724","37340","4775","68555","21948","(X)","(X)","(X)","(X)","(X)","(X)","10256"
"310M100US20180","DuBois, PA Micro Area","32186","1124","99.1","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","98.8","0.9","3.1","1.3","28.4","1.6","40.7","2.0","27.8","1.5","21145","1206","37.6","3.7","62.4","3.7","80.7","3.3","12.7","2.4","6.5","2.4","11041","1176","51.2","5.8","43.8","5.0","7.4","4.5","48.8","5.8","38.5","5.9","10.2","3.8","32.3","(X)","32.9","(X)","29.1","(X)","41817","1845","41846","1871","-","**","80469","2,500-","***","-","**","-","**","43569","30419","N","N","41887","1889","11007","2188","49807","8154","48979","2139","29235","3134","51035","1891","50322","3934","52188","3161","56341","3940","22615","6624","28802","7615","21723","3066","18859","2459","17544","2022","42540","22772","29783","8827","21701","5640","57474","10301","(X)","(X)","(X)","(X)","(X)","(X)","21743"
"310M100US20220","Dubuque, IA Metro Area","37726","964","95.9","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.0","1.0","4.0","1.0","32.0","1.6","40.6","1.8","23.4","1.2","24471","1160","45.7","3.0","54.3","3.0","77.2","3.6","18.4","3.5","4.4","1.4","13255","1360","44.3","4.7","39.0","4.9","5.3","2.3","55.7","4.7","45.8","5.5","9.9","3.6","21.7","(X)","21.3","(X)","22.3","(X)","49793","2872","50290","2904","20630","7427","2,500-","41079","1033","-","**","-","**","56979","40779","30332","19051","50478","2822","29522","7646","61944","11256","59270","6826","31060","2113","62395","4094","67280","8737","58127","5400","72155","4063","25957","6690","44128","5507","29888","2653","24434","4403","21260","2636","43343","19712","36476","10011","30433","5649","74399","16490","(X)","(X)","(X)","(X)","(X)","(X)","***"
"310M100US20260","Duluth, MN-WI Metro Area","116531","1810","94.9","0.6","N","N","2.2","0.4","N","N","N","N","N","N","N","N","N","N","94.3","0.6","5.7","0.9","29.0","1.0","40.2","0.9","25.1","0.7","69916","2019","39.6","1.8","60.4","1.8","74.8","2.3","17.7","1.8","7.5","1.3","46615","2158","50.6","2.3","43.0","2.7","7.6","1.2","49.4","2.3","38.8","2.4","10.6","1.5","27.2","(X)","25.8","(X)","27.8","(X)","46848","1672","47932","2053","15385","12846","32513","18733","12310","107353","53745","N","N","N","N","N","N","47970","2043","25248","7307","51263","2573","58453","3102","34265","2277","60325","1683","56620","4036","61441","1261","70223","2238","27637","3827","50182","7314","26697","1657","21799","1585","19257","1546","40216","7956","33799","3617","28169","4346","53650","11734","(X)","(X)","(X)","(X)","(X)","(X)","7254"
