"GEO_ID","NAME","S2201_C01_011M","S2201_C01_012E","S2201_C01_012M","S2201_C01_013E","S2201_C01_013M","S2201_C01_014E","S2201_C01_014M","S2201_C01_015E","S2201_C01_015M","S2201_C01_016E","S2201_C01_016M","S2201_C01_017E","S2201_C01_017M","S2201_C01_018E","S2201_C01_018M","S2201_C01_019E","S2201_C01_019M","S2201_C01_020E","S2201_C01_020M","S2201_C01_021E","S2201_C01_021M","S2201_C02_001E","S2201_C02_001M","S2201_C02_002E","S2201_C02_002M","S2201_C02_003E","S2201_C02_003M","S2201_C02_004E","S2201_C02_004M","S2201_C02_005E","S2201_C02_005M","S2201_C02_006E","S2201_C02_006M","S2201_C02_007E","S2201_C02_007M","S2201_C02_008E","S2201_C02_008M","S2201_C02_009E","S2201_C02_009M","S2201_C02_010E","S2201_C02_010M","S2201_C02_011E","S2201_C02_011M","S2201_C02_012E","S2201_C02_012M","S2201_C02_013E","S2201_C02_013M","S2201_C02_014E","S2201_C02_014M","S2201_C02_015E","S2201_C02_015M","S2201_C02_016E","S2201_C02_016M","S2201_C02_017E","S2201_C02_017M","S2201_C02_018E","S2201_C02_018M","S2201_C02_019E","S2201_C02_019M","S2201_C02_020E","S2201_C02_020M","S2201_C02_021E","S2201_C02_021M","S2201_C03_001E","S2201_C03_001M","S2201_C03_002E","S2201_C03_002M","S2201_C03_003E","S2201_C03_003M","S2201_C03_004E","S2201_C03_004M","S2201_C03_005E","S2201_C03_005M","S2201_C03_006E","S2201_C03_006M","S2201_C03_007E","S2201_C03_007M","S2201_C03_008E","S2201_C03_008M","S2201_C03_009E","S2201_C03_009M","S2201_C03_010E","S2201_C03_010M","S2201_C03_011E","S2201_C03_011M","S2201_C03_012E","S2201_C03_012M","S2201_C03_013E","S2201_C03_013M","S2201_C03_014E","S2201_C03_014M","S2201_C03_015M","S2201_C03_015E","S2201_C03_016E","S2201_C03_016M","S2201_C03_017M","S2201_C03_018E","S2201_C03_018M","S2201_C03_019E","S2201_C03_019M","S2201_C03_020E","S2201_C03_020M","S2201_C03_021E","S2201_C03_021M","S2201_C01_001E","S2201_C01_001M","S2201_C01_002E","S2201_C01_002M","S2201_C01_003E","S2201_C01_003M","S2201_C01_004E","S2201_C01_004M","S2201_C01_005E","S2201_C01_005M","S2201_C01_006E","S2201_C01_006M","S2201_C01_007E","S2201_C01_007M","S2201_C01_008E","S2201_C01_008M","S2201_C01_009E","S2201_C01_009M","S2201_C01_010E","S2201_C01_010M","S2201_C01_011E","S2201_C03_017E"
"310M100US10140","Aberdeen, WA Micro Area","N","N","N","2.5","1.1","4.8","1.1","85.4","1.8","42057","3453","17482","1470","22.6","4.3","35.1","6.0","42.4","4.8","2.3","(X)","6028","1028","28.2","8.1","42.4","9.7","45.6","9.9","45.0","10.1","N","N","80.5","6.1","N","N","6.1","3.5","2.3","2.4","N","N","N","N","6.3","4.4","10.7","5.0","70.3","8.3","21412","4777","3591","860","26.9","12.8","48.4","13.7","24.7","9.4","(X)","(X)","21852","1369","50.6","3.9","21.0","3.4","10.1","2.8","30.2","4.2","N","N","91.1","2.1","N","N","4.4","1.4","1.3","0.9","N","N","N","N","1.5","0.7","3.1","1.4","2.3","89.5","48085","4320","1277","21.4","4.5","31.6","6.4","47.0","5.9","(X)","(X)","27880","1517","45.8","2.8","25.6","3.4","17.8","2.6","33.4","3.8","N","N","88.8","1.6","N","N","4.8","1.1","1.5","0.5","N","13891"
"310M100US10180","Abilene, TX Metro Area","N","3.3","1.0","1.2","0.6","15.8","1.3","76.4","1.6","43407","3150","39268","2167","15.9","2.5","37.9","3.6","46.2","3.4","1.9","(X)","8202","1155","18.6","5.5","65.5","7.5","50.0","8.1","50.1","8.4","N","N","76.4","5.9","16.8","6.0","N","N","N","N","N","N","2.6","2.0","3.4","2.9","26.8","8.1","54.3","7.5","19098","2984","6348","1115","14.4","7.7","57.1","9.8","28.5","9.1","(X)","(X)","51864","1777","36.7","2.1","28.3","3.0","11.9","2.4","24.7","2.6","N","N","90.3","1.8","3.7","1.0","N","N","N","N","N","N","3.4","1.2","0.9","0.5","14.0","1.8","2.1","79.9","48279","3626","2094","16.2","2.6","34.2","3.8","49.6","3.4","(X)","(X)","60066","1843","34.2","1.9","33.4","2.8","17.1","2.4","28.2","2.5","N","N","88.4","1.7","5.5","1.2","N","N","N","N","N","32920"
"310M100US10300","Adrian, MI Micro Area","N","0.9","0.7","N","N","6.9","1.1","91.9","1.1","48224","2798","25559","1333","18.0","2.0","30.7","3.4","51.3","3.4","4.2","(X)","5325","882","18.9","5.2","56.6","7.7","47.2","9.6","49.7","10.8","N","N","96.1","3.1","N","N","N","N","N","N","N","N","2.0","2.4","N","N","15.7","5.9","82.9","5.9","21877","3630","3711","722","9.1","4.9","59.6","11.7","31.4","10.3","(X)","(X)","32673","1245","41.4","2.3","24.7","2.2","6.4","1.5","25.3","3.0","N","N","97.9","0.8","N","N","N","N","N","N","N","N","0.7","0.6","N","N","5.5","1.3","1.3","93.4","53512","2434","1391","19.5","2.2","25.7","3.6","54.7","3.7","(X)","(X)","37998","1168","38.3","2.1","29.2","2.2","12.1","2.1","28.8","3.0","N","N","97.7","0.9","N","N","N","N","N","N","N","21848"
"310M100US10380","Aguadilla-Isabela-San Sebasti?n, PR Metro Area","N","5.2","1.0","19.9","1.7","97.5","0.7","0.9","0.4","15339","843","71411","3230","41.2","3.0","36.9","2.9","21.9","2.5","0.9","(X)","45254","2821","45.7","3.0","35.1","3.2","83.4","2.8","55.0","3.7","N","N","70.5","3.5","4.5","1.4","N","N","N","N","N","N","5.4","1.6","19.5","2.7","97.9","1.1","0.6","0.4","7250","581","31097","2610","51.7","4.7","37.3","4.1","11.0","3.0","(X)","(X)","54220","3066","45.7","3.0","28.0","3.1","27.3","2.9","42.8","3.5","N","N","70.7","3.1","3.4","1.2","N","N","N","N","N","N","5.1","1.5","20.3","2.6","97.2","1.0","0.6","1.1","25242","1534","2770","33.2","3.3","36.5","4.0","30.3","3.9","(X)","(X)","99474","2878","45.7","1.9","31.2","2.1","52.8","2.3","48.4","2.8","N","N","70.6","2.1","3.9","0.9","N","N","N","N","N","40314"
"310M100US10420","Akron, OH Metro Area","N","N","N","1.7","0.4","1.3","0.2","83.2","0.6","49731","1211","175146","3852","16.9","1.3","32.3","1.6","50.8","1.6","1.1","(X)","42057","2622","23.2","3.3","52.3","4.1","60.3","3.7","45.1","4.2","N","N","63.5","3.2","30.3","3.2","N","N","1.6","0.9","N","N","N","N","4.3","1.3","1.8","0.9","62.2","3.2","14155","1116","27777","2425","31.0","4.6","45.4","5.0","23.6","3.3","(X)","(X)","238830","3730","38.2","0.9","25.0","1.1","7.7","1.0","20.0","1.1","N","N","87.9","0.9","8.9","0.7","N","N","1.6","0.3","N","N","N","N","1.3","0.5","1.2","0.2","0.9","87.0","55979","1241","3236","14.3","1.2","29.8","1.7","55.9","1.7","(X)","(X)","280887","3486","36.0","0.8","29.1","1.1","15.6","1.1","23.7","1.1","N","N","84.3","0.6","12.1","0.6","N","N","1.6","0.2","N","147369"
"310M100US10460","Alamogordo, NM Micro Area","N","7.3","2.3","2.0","1.1","22.3","2.9","67.5","3.4","40583","7128","16605","1611","21.3","4.3","37.3","6.6","41.4","5.8","0.4","(X)","4199","1014","21.9","8.3","58.8","11.1","65.0","11.5","53.4","14.7","N","N","66.1","10.2","6.6","3.1","11.9","3.7","N","N","N","N","11.3","7.4","4.2","4.2","41.6","11.6","39.5","10.4","16254","2458","3701","957","24.0","11.7","39.2","14.8","36.8","13.7","(X)","(X)","18570","1446","43.3","4.2","24.0","4.3","10.8","3.5","33.4","5.4","N","N","83.3","4.1","2.6","2.4","5.2","2.6","N","N","N","N","6.4","2.7","1.5","1.1","18.0","3.3","4.1","73.9","47289","4539","1532","20.6","4.5","36.8","7.3","42.7","6.7","(X)","(X)","22769","1423","39.4","3.2","30.4","4.4","20.8","4.4","37.1","5.3","N","N","80.1","3.5","3.3","1.7","6.4","2.2","N","N","N","12904"
"310M100US10500","Albany, GA Metro Area","N","N","N","0.8","0.5","2.1","0.4","46.3","1.6","34469","2643","38251","2268","21.0","2.6","38.1","3.7","41.0","3.7","6.7","(X)","13766","1635","21.7","4.8","54.8","5.9","66.1","5.5","37.7","6.3","N","N","18.3","4.2","80.4","4.4","N","N","N","N","N","N","N","N","1.3","1.1","0.9","0.8","18.2","4.2","11505","986","9903","1359","33.1","6.4","50.5","7.7","16.5","5.1","(X)","(X)","43933","2180","40.1","2.6","25.6","2.8","11.0","2.2","24.2","2.6","N","N","57.1","2.5","40.5","2.6","N","N","N","N","N","N","N","N","0.6","0.5","2.5","0.5","2.5","55.1","44558","4123","2035","16.7","2.8","33.7","4.4","49.5","4.3","(X)","(X)","57699","1993","35.7","1.9","32.6","2.5","24.2","2.4","27.4","2.2","N","N","47.8","1.5","50.0","1.6","N","N","N","N","N","28348"
"310M100US10540","Albany-Lebanon, OR Micro Area","N","N","N","N","N","5.3","1.1","91.3","1.7","43489","4116","30562","1940","20.5","2.7","30.1","3.6","49.4","4.0","2.3","(X)","10404","1603","28.9","7.3","52.5","9.1","42.5","8.5","40.5","8.0","N","N","94.4","4.0","N","N","N","N","N","N","N","N","N","N","N","N","11.6","5.8","83.9","6.7","19614","3093","7015","1446","21.6","8.5","50.2","9.4","28.2","8.5","(X)","(X)","33501","1879","47.4","3.0","23.1","3.7","7.6","2.5","28.1","3.2","N","N","96.6","1.4","N","N","N","N","N","N","N","N","N","N","N","N","3.3","1.4","1.9","93.6","51283","3275","1773","20.2","2.6","24.1","3.8","55.7","4.0","(X)","(X)","43905","1556","43.0","2.4","30.1","3.4","15.9","3.3","31.1","2.6","N","N","96.0","1.3","N","N","N","N","N","N","N","23547"
"310M100US10580","Albany-Schenectady-Troy, NY Metro Area","N","0.7","0.2","1.6","0.3","3.4","0.3","86.1","0.6","60625","1224","203507","4225","14.3","0.9","29.7","1.7","56.1","1.8","1.4","(X)","37414","2750","28.5","4.2","35.1","4.1","47.9","4.3","44.3","4.0","N","N","72.7","3.7","19.2","3.5","0.5","0.6","1.4","0.7","N","N","2.0","1.2","4.2","1.7","9.4","2.6","66.1","4.4","16688","1309","19172","2082","21.0","4.3","54.4","5.0","24.6","4.1","(X)","(X)","305291","3512","37.3","0.8","24.9","1.0","6.0","0.7","18.7","0.9","N","N","90.3","0.7","5.1","0.5","0.1","0.1","2.6","0.3","N","N","0.6","0.2","1.3","0.3","2.6","0.4","0.7","88.6","65927","1842","4175","13.6","0.8","27.1","1.7","59.3","1.8","(X)","(X)","342705","3042","36.3","0.7","26.0","1.0","10.6","0.7","21.5","0.9","N","N","88.4","0.6","6.6","0.5","0.2","0.1","2.5","0.3","N","184335"
"310M100US10700","Albertville, AL Micro Area","N","2.6","1.9","1.5","0.7","6.3","2.1","90.1","2.1","36197","2826","23808","1259","20.3","3.3","37.2","4.0","42.5","3.8","1.6","(X)","6054","974","25.8","8.4","64.5","7.9","53.6","10.6","43.3","10.1","N","N","80.8","9.1","5.1","3.6","N","N","N","N","N","N","10.0","8.3","3.0","3.7","21.8","9.0","69.0","9.1","18236","3204","4391","866","22.8","8.2","56.8","10.5","20.5","8.2","(X)","(X)","27748","1263","44.7","3.0","28.7","3.9","11.5","3.1","31.6","3.3","N","N","96.6","1.4","0.9","0.3","N","N","N","N","N","N","1.0","1.1","1.1","0.7","2.9","2.4","2.7","94.7","41882","3041","1305","19.8","3.8","32.7","4.5","47.5","4.3","(X)","(X)","33802","1255","41.3","2.5","35.1","3.3","19.0","3.4","33.7","3.2","N","N","93.7","2.0","1.7","0.6","N","N","N","N","N","19417"
"310M100US10740","Albuquerque, NM Metro Area","N","13.8","1.0","2.4","0.4","40.0","0.7","50.9","0.8","46725","1533","221304","4852","17.5","1.2","36.7","1.5","45.8","1.4","1.1","(X)","53946","3538","21.7","2.3","58.0","3.5","53.0","3.4","40.1","3.9","N","N","56.9","3.7","3.7","1.2","7.4","1.7","0.9","0.5","N","N","28.1","3.4","2.9","1.0","59.8","3.0","27.6","2.6","19167","1662","39888","3022","19.9","3.7","54.1","4.4","26.0","4.5","(X)","(X)","290923","4368","37.4","1.0","28.3","1.2","10.6","0.9","23.1","1.2","N","N","78.9","1.1","2.4","0.3","3.5","0.5","1.6","0.3","N","N","11.2","1.1","2.4","0.4","36.3","1.1","1.0","55.2","53549","1724","5008","17.0","1.2","32.9","1.7","50.1","1.8","(X)","(X)","344869","3284","34.9","0.7","33.0","1.1","17.2","0.9","25.8","1.1","N","N","75.5","1.0","2.6","0.3","4.1","0.5","1.5","0.2","N","181416"
"310M100US10780","Alexandria, LA Metro Area","N","N","N","0.8","0.4","1.8","0.8","69.5","1.9","40896","1417","38331","1991","19.9","3.3","36.5","4.3","43.6","3.6","0.9","(X)","12290","1692","20.3","4.6","54.5","7.3","58.1","7.4","59.0","7.5","N","N","56.3","5.9","41.1","6.0","0.7","0.8","0.0","1.3","N","N","N","N","1.4","1.2","3.0","2.6","53.3","6.0","15767","2555","8742","1564","24.8","8.3","51.9","9.1","23.3","6.2","(X)","(X)","44987","2230","38.9","2.5","26.2","2.8","10.3","2.0","34.2","3.4","N","N","75.4","2.3","21.8","2.2","0.8","0.5","1.2","0.4","N","N","N","N","0.6","0.5","1.5","0.9","2.2","73.9","48588","3588","1958","18.5","3.5","31.9","4.4","49.6","4.4","(X)","(X)","57277","1826","34.9","1.8","32.3","2.7","20.5","2.7","39.5","3.3","N","N","71.3","1.8","26.0","1.7","0.8","0.4","0.9","0.3","N","29589"
"310M100US10880","Allegan, MI Micro Area","N","1.0","0.6","1.1","0.4","4.7","0.9","93.1","1.1","50078","3515","31293","1454","18.2","2.4","29.2","3.5","52.6","3.5","1.5","(X)","6913","1184","26.3","5.7","56.9","8.1","47.7","8.9","45.9","8.1","N","N","93.5","4.2","N","N","N","N","N","N","N","N","2.7","2.9","1.9","1.8","11.0","4.1","86.0","4.9","22657","4726","5176","1067","27.4","10.0","46.2","11.6","26.4","11.3","(X)","(X)","36017","1648","38.1","2.1","28.0","2.4","7.1","2.1","21.9","2.6","N","N","96.9","1.0","N","N","N","N","N","N","N","N","0.7","0.5","0.9","0.6","3.5","1.1","1.3","94.4","55706","2512","1585","16.4","2.2","25.9","3.9","57.7","3.7","(X)","(X)","42930","1223","36.2","1.8","32.7","2.4","13.6","2.8","25.7","2.8","N","N","96.4","0.9","N","N","N","N","N","N","N","26117"
"310M100US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","N","3.1","0.4","1.2","0.3","10.0","0.5","83.0","0.7","55766","1042","213357","4128","14.5","1.0","31.2","1.5","54.4","1.4","1.1","(X)","33196","2503","27.3","3.2","51.4","3.5","47.7","3.7","55.4","4.4","N","N","73.3","3.9","11.3","3.1","0.6","0.6","0.2","0.4","N","N","11.4","2.8","3.2","1.6","34.8","3.5","53.9","3.6","18706","2241","22288","2161","28.0","5.2","49.3","5.3","22.7","4.5","(X)","(X)","280977","2966","39.8","0.8","29.3","1.1","5.3","0.6","22.8","1.1","N","N","90.6","0.7","3.6","0.4","0.3","0.1","2.4","0.3","N","N","2.1","0.4","1.0","0.3","7.0","0.6","0.7","86.5","60698","1287","3393","12.9","0.9","29.1","1.4","58.1","1.4","(X)","(X)","314173","3031","38.4","0.7","31.6","1.1","9.8","0.8","26.3","1.1","N","N","88.8","0.7","4.4","0.4","0.3","0.1","2.2","0.2","N","191069"
"310M100US11020","Altoona, PA Metro Area","N","N","N","0.8","0.5","0.8","0.3","97.4","0.7","41258","1703","32068","1729","18.6","2.3","34.4","3.0","47.0","3.0","0.7","(X)","8589","1158","30.8","6.2","49.7","6.9","43.6","7.3","63.6","7.4","N","N","94.0","3.2","1.2","1.6","N","N","N","N","N","N","N","N","3.7","2.6","1.4","1.5","93.6","3.2","19508","3756","5254","979","13.2","5.5","63.5","8.7","23.4","7.3","(X)","(X)","41509","1436","45.0","2.4","22.9","2.4","7.4","1.9","24.6","2.4","N","N","98.8","0.5","0.7","0.4","N","N","N","N","N","N","N","N","0.2","0.2","0.6","0.3","0.6","98.2","48608","2197","1569","19.7","2.6","28.7","3.2","51.6","3.2","(X)","(X)","50098","1386","42.6","2.1","27.5","2.3","13.6","2.0","31.3","2.5","N","N","98.0","0.6","0.8","0.4","N","N","N","N","N","26814"
"310M100US11100","Amarillo, TX Metro Area","N","2.8","0.6","1.4","0.5","20.0","1.2","71.3","1.3","46434","1710","61167","2272","14.1","1.9","32.5","2.7","53.4","3.0","0.9","(X)","11336","1394","26.8","5.1","56.9","7.3","51.9","6.1","33.1","5.8","N","N","77.6","6.5","10.7","4.6","N","N","4.2","2.3","N","N","3.7","2.2","3.6","2.3","33.6","5.8","50.0","7.8","18792","2536","8417","1299","21.4","6.7","44.9","7.9","33.7","9.1","(X)","(X)","83223","2257","31.8","1.6","30.3","2.2","11.9","2.0","21.9","1.8","N","N","89.1","1.1","4.2","0.8","N","N","2.1","0.3","N","N","2.6","0.6","1.1","0.5","18.1","1.3","1.5","74.2","50564","2016","2372","12.9","1.8","30.6","2.9","56.5","3.0","(X)","(X)","94559","1646","31.2","1.4","33.5","2.1","16.7","2.0","23.2","1.7","N","N","87.7","1.1","5.0","0.7","N","N","2.3","0.3","N","52750"
"310M100US11180","Ames, IA Metro Area","N","N","N","N","N","2.2","1.1","87.7","1.7","49489","4474","19899","1267","11.2","2.2","28.8","5.1","60.0","4.8","0.5","(X)","3129","871","16.6","9.6","37.6","12.3","39.6","14.8","32.0","13.0","N","N","78.0","13.7","12.7","10.6","N","N","9.3","11.0","N","N","N","N","N","N","16.0","8.8","67.9","12.6","21766","3880","1628","545","16.0","13.3","61.9","18.3","22.1","15.6","(X)","(X)","32412","1085","25.6","2.2","24.9","2.8","21.0","3.0","9.0","1.9","N","N","90.2","1.9","2.0","1.1","N","N","6.0","1.4","N","N","N","N","N","N","0.8","0.7","1.9","89.6","52196","4603","1302","10.7","2.3","25.9","4.9","63.4","4.6","(X)","(X)","35541","902","24.8","2.1","26.0","2.7","22.6","3.1","11.0","2.1","N","N","89.2","1.5","3.0","1.1","N","N","6.3","1.1","N","18271"
"310M100US11260","Anchorage, AK Metro Area","0.4","0.9","0.5","5.5","1.0","6.4","0.7","73.7","1.1","71494","2503","91723","2773","8.3","1.3","30.5","2.4","61.3","2.3","1.0","(X)","14217","1645","32.7","6.6","57.6","6.0","28.5","5.5","47.3","6.9","86.1","4.9","50.3","6.3","10.9","4.9","13.4","4.7","7.6","3.7","0.8","1.0","3.1","2.5","13.9","4.9","10.2","3.9","45.6","6.3","26639","3137","10070","1557","12.4","5.5","56.0","8.1","31.6","6.9","(X)","(X)","122835","2340","26.6","1.2","33.4","1.9","5.2","1.0","19.1","1.9","95.5","1.1","80.5","1.5","4.8","0.9","3.9","0.7","4.7","0.8","1.0","0.4","0.7","0.4","4.5","1.1","5.9","0.9","1.4","77.0","76720","2794","2737","7.8","1.3","27.3","2.5","64.9","2.5","(X)","(X)","137052","1913","27.2","1.3","35.9","1.9","7.6","1.0","22.0","1.8","94.5","1.0","77.4","1.2","5.4","0.7","4.9","0.6","5.0","0.7","1.0","81653"
"310M100US11300","Anderson, IN Metro Area","N","N","N","N","N","3.0","0.6","89.4","1.2","42933","2236","31390","1423","17.8","2.6","30.2","2.9","52.0","3.2","1.0","(X)","7662","1153","16.4","5.4","51.3","7.7","54.6","8.3","63.1","6.5","N","N","81.3","5.4","15.9","4.4","N","N","N","N","N","N","N","N","N","N","4.8","4.9","78.5","6.5","17258","3354","4766","965","20.7","8.9","49.6","9.9","29.7","8.0","(X)","(X)","41462","1648","44.3","2.0","27.0","2.7","6.0","1.3","29.5","2.4","N","N","92.4","1.5","5.2","1.1","N","N","N","N","N","N","N","N","N","N","2.7","0.8","1.4","91.4","48325","2597","1465","17.2","2.8","26.7","3.3","56.0","3.6","(X)","(X)","49124","1413","39.9","1.8","30.8","2.7","13.6","1.9","34.8","2.5","N","N","90.6","1.2","6.9","1.0","N","N","N","N","N","26624"
"310M100US11340","Anderson, SC Metro Area","N","N","N","N","N","2.0","0.6","80.2","1.4","39232","2114","50440","2610","21.8","3.0","33.6","3.5","44.6","3.3","0.8","(X)","11981","1853","23.0","7.1","53.4","7.4","61.4","7.2","42.4","7.3","N","N","64.0","7.0","33.3","6.8","N","N","N","N","N","N","N","N","N","N","1.5","1.1","63.9","6.9","14991","1739","8947","1617","37.6","10.6","41.2","8.9","21.2","7.0","(X)","(X)","60382","2341","41.4","2.3","28.9","2.9","8.2","1.6","27.0","2.6","N","N","85.0","1.7","13.4","1.6","N","N","N","N","N","N","N","N","N","N","2.1","0.7","1.6","83.5","45949","2124","2277","18.4","2.5","32.0","3.7","49.6","3.4","(X)","(X)","72363","2357","38.4","1.9","33.0","2.6","17.0","2.1","29.5","2.4","N","N","81.5","1.4","16.7","1.3","N","N","N","N","N","41493"
"310M100US11460","Ann Arbor, MI Metro Area","N","0.8","0.4","2.7","0.6","3.4","0.5","74.6","1.0","56330","1907","80335","2576","12.1","1.5","33.9","2.4","54.0","2.3","0.6","(X)","16471","2027","24.0","4.5","39.4","4.9","47.3","6.2","37.4","5.2","N","N","64.2","5.2","25.9","4.7","N","N","1.3","1.1","N","N","2.6","2.3","6.0","2.9","6.4","3.1","61.4","5.4","20777","4305","9674","1511","21.4","7.0","53.9","7.8","24.7","7.9","(X)","(X)","121094","2940","30.2","1.2","26.9","1.3","10.3","1.3","14.7","1.2","N","N","78.5","1.1","9.7","1.2","N","N","8.9","0.7","N","N","0.5","0.3","2.3","0.6","3.0","0.6","1.2","76.4","62457","2952","2835","10.8","1.3","31.2","2.3","58.0","2.2","(X)","(X)","137565","2183","29.5","1.1","28.4","1.4","14.7","1.5","17.4","1.1","N","N","76.8","0.9","11.6","1.0","N","N","8.0","0.6","N","70661"
"310M100US11500","Anniston-Oxford, AL Metro Area","N","N","N","N","N","N","N","74.9","1.6","39169","3843","31213","1672","19.7","2.8","34.0","4.1","46.3","4.4","0.9","(X)","10247","1442","16.7","5.4","56.2","8.6","61.1","7.4","43.3","7.5","N","N","63.4","6.6","33.4","6.2","N","N","N","N","N","N","N","N","N","N","N","N","63.4","6.6","16234","3256","7160","1290","16.7","6.4","45.4","9.2","37.8","11.4","(X)","(X)","35739","1593","43.5","2.8","24.7","3.1","9.9","2.6","37.2","3.9","N","N","80.7","2.1","17.3","1.9","N","N","N","N","N","N","N","N","N","N","N","N","2.3","78.2","46077","3000","1510","20.6","3.1","30.6","4.3","48.8","4.5","(X)","(X)","45986","1290","37.6","2.1","31.7","3.0","21.3","3.2","38.6","3.6","N","N","76.9","1.5","20.9","1.3","N","N","N","N","N","24053"
"310M100US11540","Appleton, WI Metro Area","N","0.6","0.3","N","N","2.2","0.4","93.1","0.7","60166","2839","61240","2086","11.8","1.2","27.3","2.6","61.0","2.5","0.9","(X)","6953","1068","15.1","5.1","52.2","8.0","40.6","8.8","30.0","7.4","N","N","89.8","5.1","2.5","1.6","0.8","1.0","5.3","3.7","N","N","1.2","1.8","N","N","6.9","4.2","84.1","6.3","22127","4489","4507","898","12.1","5.8","52.2","9.0","35.7","8.5","(X)","(X)","80057","1620","31.7","1.4","32.8","1.5","5.9","1.1","17.9","2.0","N","N","94.8","0.7","0.2","0.2","1.5","0.5","1.7","0.5","N","N","0.6","0.2","N","N","1.8","0.5","0.9","93.9","63639","2543","2059","11.8","1.3","25.3","2.8","63.0","2.6","(X)","(X)","87010","1443","30.4","1.2","34.3","1.5","8.7","1.2","18.9","1.9","N","N","94.4","0.6","0.3","0.2","1.4","0.4","2.0","0.4","N","56733"
"310M100US11700","Asheville, NC Metro Area","N","0.6","0.2","1.2","0.4","4.2","0.6","89.7","0.9","43172","1857","112980","3733","21.0","1.7","34.3","2.3","44.7","2.1","0.7","(X)","23773","2518","30.2","3.8","41.4","4.2","54.2","5.5","44.6","5.0","N","N","85.2","3.6","9.9","3.2","N","N","0.4","0.5","N","N","1.1","0.9","3.0","1.7","5.3","2.9","82.5","3.8","16385","2785","15362","2010","28.7","7.0","47.1","7.6","24.2","5.4","(X)","(X)","154358","4020","45.4","1.4","23.4","1.6","9.8","1.1","24.2","1.5","N","N","94.3","0.9","3.6","0.7","N","N","0.6","0.2","N","N","0.5","0.2","0.9","0.4","4.1","0.7","1.2","90.8","48935","1684","3616","19.8","1.6","32.3","2.4","47.9","2.5","(X)","(X)","178131","3661","43.4","1.1","25.8","1.5","15.7","1.3","26.9","1.6","N","N","93.1","0.8","4.4","0.6","N","N","0.6","0.2","N","97618"
