,CBSA,Latitude,Longitude
16063,38300,40.783001,-80.13343
16066,38300,40.700423,-80.11374
16101,35260,40.992022999999996,-80.32746999999999
16102,35260,40.970991,-80.38291
16105,35260,41.038205,-80.34539000000001
16108,35260,40.989662,-80.308376
16110,32740,41.508646999999996,-80.37501
16110,49660,41.508646999999996,-80.37501
16111,32740,41.518256,-80.2834
16112,35260,40.976839,-80.49346
16113,49660,41.280778999999995,-80.4241
16114,49660,41.402438000000004,-80.18346
16115,38300,40.802863,-80.44364
16116,35260,41.025132,-80.45756
16117,35260,40.857663,-80.27534
16117,38300,40.857663,-80.27534
16120,38300,40.875943,-80.46851
16120,35260,40.875943,-80.46851
16121,49660,41.211606,-80.49404
16123,35260,40.821528,-80.19444
16123,38300,40.821528,-80.19444
16124,49660,41.329301,-80.26042
16125,49660,41.403462,-80.37424
16125,32740,41.403462,-80.37424
16127,36340,41.169987,-80.08174
16127,49660,41.169987,-80.08174
16127,35260,41.169987,-80.08174
16127,38300,41.169987,-80.08174
16130,49660,41.443740999999996,-80.22367
16131,32740,41.549671,-80.37143
16132,35260,41.00745,-80.49576
16133,49660,41.274408,-80.12409
16134,32740,41.506801,-80.46177
16134,49660,41.506801,-80.46177
16136,38300,40.834903000000004,-80.32428
16137,49660,41.234590999999995,-80.2364
16140,35260,41.098098,-80.50393000000001
16141,35260,40.853014,-80.40181
16141,38300,40.853014,-80.40181
16142,49660,41.135063,-80.33492
16142,35260,41.135063,-80.33492
16143,49660,41.096534999999996,-80.46266
16143,35260,41.096534999999996,-80.46266
16145,49660,41.385019,-80.07987
16146,49660,41.230106,-80.49896
16148,49660,41.232543,-80.45796999999999
16150,49660,41.266185,-80.46311999999999
16151,49660,41.443244,-80.2073
16153,36340,41.335390999999994,-80.08895
16153,49660,41.335390999999994,-80.08895
16154,49660,41.330028000000006,-80.42771
16155,35260,41.074943,-80.50610999999999
16156,49660,41.097671999999996,-80.23
16156,35260,41.097671999999996,-80.23
16157,38300,40.889241,-80.34189
16157,35260,40.889241,-80.34189
16159,49660,41.174065999999996,-80.45319
16159,35260,41.174065999999996,-80.45319
16160,35260,40.93156,-80.36453
16161,49660,41.200389,-80.4957
16172,35260,41.119991999999996,-80.33319200000001
16201,38300,40.809467,-79.49922
16210,38300,40.885328,-79.52058000000001
16212,38300,40.7532,-79.58296
16213,99999,41.125693,-79.557
16214,99999,41.199396,-79.37196
16217,99999,41.344066999999995,-79.20159
16218,38300,40.923894,-79.59137
16222,38300,40.8739,-79.24188000000001
16222,26860,40.8739,-79.24188000000001
16222,99999,40.8739,-79.24188000000001
16223,99999,40.954782,-79.37921999999999
16224,99999,41.045243,-79.29524
16226,38300,40.747985,-79.51228
16228,38300,40.761720000000004,-79.53488
16229,38300,40.711528,-79.65608
16230,99999,41.020621000000006,-79.27416
16232,99999,41.230562,-79.55396999999999
16233,99999,41.361473,-79.27869
16234,99999,41.127485,-79.32695
16235,99999,41.323423999999996,-79.35134000000001
16236,38300,40.780619,-79.52342
16238,38300,40.786362,-79.52164
16239,99999,41.496544,-79.13944000000001
16240,38300,41.035602000000004,-79.2235
16240,99999,41.035602000000004,-79.2235
16242,99999,41.007757,-79.3461
16242,38300,41.007757,-79.3461
16244,38300,40.796406,-79.2727
16245,38300,41.007678999999996,-79.29719
16246,26860,40.793822999999996,-79.18023000000001
16248,99999,41.039668,-79.50254
16249,38300,40.779271,-79.31915
16250,38300,40.776212,-79.23196
16253,38300,40.95557,-79.34352
16254,99999,41.255691,-79.45121999999999
16255,99999,41.115411,-79.46865
16256,26860,40.854735999999995,-79.13528000000001
16258,99999,41.221629,-79.28293000000001
16259,38300,40.90764,-79.45161
16260,99999,41.412290000000006,-79.22805
16262,38300,40.839519,-79.65268
16263,38300,40.801244,-79.33317
16301,36340,41.439658,-79.69044
16311,36340,41.452878999999996,-80.0222
16311,49660,41.452878999999996,-80.0222
16312,47620,41.935848,-79.309668
16313,47620,41.773848,-79.11801
16314,36340,41.517339,-80.05761
16314,32740,41.517339,-80.05761
16314,49660,41.517339,-80.05761
16316,32740,41.607955,-80.29601
16317,36340,41.526679,-79.86027
16319,36340,41.321298,-79.6478
16319,99999,41.321298,-79.6478
16322,99999,41.626321000000004,-79.3633
16323,36340,41.407365999999996,-79.83921
16326,99999,41.362103999999995,-79.43125
16327,32740,41.61792,-79.94934
16328,32740,41.666057,-80.065793
16329,47620,41.821327000000004,-79.27004000000001
16331,99999,41.306317,-79.57486
16332,99999,41.378962,-79.37128
16333,14620,41.732284,-78.9393
16334,99999,41.316316,-79.44164
16335,32740,41.637502000000005,-80.15214
16340,47620,41.826878,-79.42231
16341,47620,41.560056,-79.53851999999999
16341,36340,41.560056,-79.53851999999999
16341,99999,41.560056,-79.53851999999999
16342,36340,41.335938,-79.93647
16342,49660,41.335938,-79.93647
16343,36340,41.410693,-79.75012
16344,36340,41.471398,-79.68946
16345,47620,41.954896000000005,-79.09583
16346,36340,41.378236,-79.6864
16347,47620,41.676904,-79.03116
16350,47620,41.977253000000005,-79.33006999999999
16351,47620,41.680467,-79.39428000000001
16352,47620,41.764497999999996,-79.04693
16353,99999,41.493473,-79.3902
16354,32740,41.622203000000006,-79.69298
16354,36340,41.622203000000006,-79.69298
16354,47620,41.622203000000006,-79.69298
16360,32740,41.684627,-79.88684
16361,99999,41.391383000000005,-79.34078000000001
16362,32740,41.445871000000004,-79.96704
16362,49660,41.445871000000004,-79.96704
16362,36340,41.445871000000004,-79.96704
16364,36340,41.369406,-79.51724
16364,99999,41.369406,-79.51724
16365,47620,41.853225,-79.15521
16366,47620,41.811682,-79.26432199999999
16370,99999,41.569732,-79.40911
16371,47620,41.860809,-79.31703
16372,36340,41.199578,-79.87436
16373,38300,41.195768,-79.70044
16373,99999,41.195768,-79.70044
16373,36340,41.195768,-79.70044
16374,36340,41.252823,-79.82675
16388,32740,41.659552000000005,-80.15755300000001
16401,32740,41.883648,-80.37687
16401,21500,41.883648,-80.37687
16402,47620,41.972884,-79.47800000000001
16403,21500,41.79637,-80.02524
16403,32740,41.79637,-80.02524
16404,32740,41.727069,-79.78908
16405,47620,41.94208,-79.54534
16406,32740,41.746056,-80.35888
16407,21500,41.919028000000004,-79.65224
16407,32740,41.919028000000004,-79.65224
16407,47620,41.919028000000004,-79.65224
16410,21500,41.922138000000004,-80.32884
16411,21500,41.981289000000004,-80.44277
16412,32740,41.875896000000004,-80.15129
16412,21500,41.875896000000004,-80.15129
16413,21500,42.182748,-80.064915
16415,21500,42.035523,-80.23526
16416,47620,41.81426,-79.44776999999999
16417,21500,41.979,-80.3098
16420,47620,41.700333,-79.54788
16421,21500,42.169106,-79.9409
16422,32740,41.661068,-80.31618
16423,21500,42.019394,-80.34064000000001
16424,32740,41.63471,-80.43670999999999
16426,21500,41.992528,-80.14448
16427,21500,41.875040000000006,-79.96986
16428,21500,42.195488,-79.83296
16430,21500,41.999881,-80.42585
16433,32740,41.732434000000005,-80.14613
16434,47620,41.803171999999996,-79.68296
16434,32740,41.803171999999996,-79.68296
16435,32740,41.817144,-80.38568000000001
16435,21500,41.817144,-80.38568000000001
16436,47620,41.860822,-79.51047
16438,32740,41.87487,-79.843
16438,21500,41.87487,-79.843
16440,32740,41.774575,-80.1145
16441,32740,41.93958,-79.98541999999999
16441,21500,41.93958,-79.98541999999999
16442,21500,42.029506,-79.82547
16443,21500,41.942171,-80.48002
16501,21500,42.122957,-80.08436999999999
16502,21500,42.110757,-80.10024
16503,21500,42.127807000000004,-80.06351
16504,21500,42.110155999999996,-80.05187
16505,21500,42.100307,-80.15552
16506,21500,42.072606,-80.14541
16507,21500,42.132707,-80.08452
16508,21500,42.097856,-80.09147
16509,21500,42.074056,-80.06926999999999
16510,21500,42.126956,-80.0004
16511,21500,42.156157,-80.01686
16512,21500,42.030201,-80.257855
16601,11020,40.526319,-78.40082
16602,11020,40.50217,-78.39121
16611,11020,40.561651,-78.10583000000001
16611,26500,40.561651,-78.10583000000001
16613,27780,40.554187,-78.5406
16613,11020,40.554187,-78.5406
16616,20180,40.770522,-78.44099
16617,11020,40.601566,-78.33361
16619,27780,40.684810999999996,-78.41481
16620,20180,40.8376,-78.3527
16621,26500,40.211299,-78.13
16622,26500,40.336064,-78.06665
16623,26500,40.274021000000005,-78.04002
16624,27780,40.578804,-78.6098
16625,11020,40.290914,-78.48646
16625,99999,40.290914,-78.48646
16627,20180,40.753504,-78.52096999999999
16627,27780,40.753504,-78.52096999999999
16629,27780,40.521778000000005,-78.526274
16630,27780,40.464754,-78.5885
16631,11020,40.282346000000004,-78.34748
16633,99999,40.160858000000005,-78.23205
16634,26500,40.205819,-78.17565
16635,11020,40.419571999999995,-78.44934
16635,27780,40.419571999999995,-78.44934
16636,27780,40.612642,-78.51947
16637,11020,40.34068,-78.43301
16638,26500,40.335188,-78.20534
16639,20180,40.687083,-78.47615
16639,27780,40.687083,-78.47615
16640,27780,40.711195,-78.56081
16641,11020,40.487413000000004,-78.55617
16641,27780,40.487413000000004,-78.55617
16644,27780,40.717845000000004,-78.463679
16645,20180,40.798959,-78.50032
16646,27780,40.670162,-78.70931999999999
16647,26500,40.40537,-78.10103000000001
16648,11020,40.439271999999995,-78.37420999999999
16650,99999,40.132345,-78.26845
16651,20180,40.827635,-78.36046
16652,26500,40.498403,-77.99417
16654,26500,40.402522999999995,-77.966977
16655,99999,40.235,-78.53545
16656,20180,40.792727,-78.5578
16657,26500,40.341859,-78.1723
16659,99999,40.16478,-78.37709
16661,20180,40.841761,-78.46167
16662,99999,40.306709000000005,-78.31987
16662,11020,40.306709000000005,-78.31987
16663,20180,40.789079,-78.375
16664,99999,40.174807,-78.41771999999999
16665,11020,40.393223,-78.43508
16666,20180,40.852579999999996,-78.28335
16666,44300,40.852579999999996,-78.28335
16667,99999,40.173012,-78.52762
16668,27780,40.63949,-78.63816
16669,26500,40.627047,-77.96449
16670,99999,40.25915,-78.50652
16671,20180,40.800186,-78.4013
16672,99999,40.160825,-78.25489
16673,99999,40.328843,-78.39896999999999
16673,11020,40.328843,-78.39896999999999
16674,26500,40.196898,-78.10266
16675,27780,40.671181,-78.67554799999999
16677,44300,40.807219,-78.26071
16678,26500,40.221352,-78.22785
16678,99999,40.221352,-78.22785
16679,99999,40.163171999999996,-78.20555
16680,20180,40.75212,-78.41085
16681,20180,40.792825,-78.43559
16682,11020,40.271645,-78.45919
16683,26500,40.662087,-78.07011999999999
16684,11020,40.636691,-78.303614
16685,26500,40.273559000000006,-78.07925999999999
16686,44300,40.666444,-78.24353
16686,11020,40.666444,-78.24353
16686,26500,40.666444,-78.24353
16689,26500,40.092488,-78.08406
16689,99999,40.092488,-78.08406
16691,99999,40.080393,-78.15342
16692,20180,40.757085,-78.69622
16693,11020,40.456531,-78.2221
16694,26500,40.167018,-78.13583
16695,99999,40.217753,-78.37196999999999
16698,20180,40.989115000000005,-78.422403
16701,14620,41.943791,-78.65448
16720,99999,41.613244,-78.07011
16724,14620,41.747898,-78.37938
16725,14620,41.902256,-78.65899999999999
16726,14620,41.816833,-78.58059
16727,14620,41.976763,-78.53541
16729,14620,41.96192,-78.4841
16730,14620,41.811926,-78.42256
16731,14620,41.957479,-78.39317
16732,14620,41.850657,-78.60663000000001
16733,14620,41.713565,-78.56703
16734,41260,41.619029,-78.84
16735,41260,41.628726,-78.80734
16735,14620,41.628726,-78.80734
16738,14620,41.833762,-78.68839
16740,14620,41.734497999999995,-78.61379000000001
16743,99999,41.809546000000005,-78.27125
16743,14620,41.809546000000005,-78.27125
16744,14620,41.883626,-78.5454
16745,14620,41.925564,-78.50206
16746,99999,41.800699,-78.14362
16748,14620,41.940288,-78.16186
16748,99999,41.940288,-78.16186
16749,14620,41.801302,-78.44419
16750,14620,41.876559,-78.32445
16801,44300,40.792010999999995,-77.84993
16802,44300,40.806956,-77.86281
16803,44300,40.802661,-77.89936
16804,44300,40.972229,-77.760172
16820,44300,40.908997,-77.42424
16822,44300,41.092339,-77.60545
16822,30820,41.092339,-77.60545
16823,44300,40.91255,-77.77387
16825,20180,40.98169,-78.30514000000001
16826,44300,41.059172,-77.60029
16827,44300,40.78267,-77.78689
16828,44300,40.828679,-77.6849
16829,44300,41.053528,-77.96226
16830,20180,41.026239000000004,-78.43838000000001
16832,44300,40.847255,-77.47633
16833,20180,40.948433,-78.55176
16834,20180,41.033239,-78.1104
16835,44300,40.904645,-77.875191
16836,20180,41.104737,-78.2344
16837,20180,40.945702000000004,-78.4745
16838,20180,40.977104,-78.62295999999999
16839,20180,41.004152000000005,-78.11298000000001
16840,20180,40.924438,-78.20652
16841,30820,41.021843,-77.66909
16841,44300,41.021843,-77.66909
16843,20180,41.001993,-78.46381
16844,44300,40.896662,-77.91555
16845,44300,41.131415000000004,-78.10643
16845,20180,41.131415000000004,-78.10643
16847,20180,40.994188,-78.16804
16848,30820,41.010409,-77.53613
16849,20180,40.972358,-78.12120999999999
16851,44300,40.809461,-77.81584000000001
16852,44300,40.927440000000004,-77.52998000000001
16853,44300,40.942533000000005,-77.7892
16854,44300,40.891594,-77.47605
16855,20180,40.998733,-78.37324
16856,44300,40.929263,-77.64581
16858,20180,41.004197999999995,-78.19085
16859,44300,41.0448,-78.024
16860,20180,40.954583,-78.1668
16860,44300,40.954583,-78.1668
16861,20180,40.87713,-78.53394
16863,20180,40.914286,-78.48998
16864,44300,41.105537,-77.75273
16865,44300,40.722896999999996,-77.96941
16865,26500,40.722896999999996,-77.96941
16866,44300,40.893028,-78.21678
16866,20180,40.893028,-78.21678
16868,44300,40.726405,-77.911776
16870,44300,40.801396000000004,-78.045
16871,20180,41.177156,-78.04399000000001
16871,30820,41.177156,-78.04399000000001
16872,44300,40.966198999999996,-77.35299
16874,44300,41.034029,-77.93356
16875,44300,40.833228999999996,-77.57458000000001
16876,20180,40.960106,-78.28886
16877,26500,40.721787,-78.08561
16877,44300,40.721787,-78.08561
16878,20180,40.943754999999996,-78.30853
16879,20180,40.962565999999995,-78.15005
16881,20180,41.018168,-78.32112
16882,44300,40.918517,-77.32269000000001
16901,99999,41.736343,-77.31915
16910,42380,41.77197,-76.521266
16911,99999,41.664117,-77.14153
16912,99999,41.676922,-77.0616
16914,42380,41.86401,-76.76982
16914,99999,41.86401,-76.76982
16915,99999,41.800278000000006,-77.98905
16917,99999,41.739613,-77.07521
16920,99999,41.989863,-77.31123000000001
16921,99999,41.74103,-77.53768000000001
16922,99999,41.678934999999996,-77.68562
16923,99999,41.936679999999996,-77.87089
16925,42380,41.950784999999996,-76.78511
16926,42380,41.702935,-76.71175
16927,99999,41.958059000000006,-77.67187
16928,99999,41.954314000000004,-77.42456999999999
16929,99999,41.973095,-77.13731
16930,99999,41.557848,-77.13755
16930,48700,41.557848,-77.13755
16932,99999,41.796032000000004,-76.94145
16933,99999,41.811139000000004,-77.06939
16935,99999,41.86292,-77.31285
16936,99999,41.951518,-76.94413
16937,99999,41.969218,-77.71978
16938,48700,41.564177,-77.31191
16938,99999,41.564177,-77.31191
16939,99999,41.677577,-77.01677
16940,99999,41.978436,-77.24667
16941,99999,41.993777,-77.75121999999999
16942,99999,41.961001,-77.35306
16943,99999,41.849920000000004,-77.59404
16946,99999,41.924013,-77.14224
16947,42380,41.759353000000004,-76.80388
16948,99999,41.869811999999996,-77.75115
16950,99999,41.895838,-77.52164
17001,25420,40.21604,-76.924996
17002,26500,40.510176,-77.83124000000001
17002,30380,40.510176,-77.83124000000001
17003,30140,40.347757,-76.53498
17003,25420,40.347757,-76.53498
17004,30380,40.597698,-77.73883000000002
17005,25420,40.602475,-76.8113
17006,25420,40.325136,-77.52681
17007,25420,40.147890000000004,-77.12245
17009,30380,40.637663,-77.56551999999999
17010,30140,40.280149,-76.5806
17011,25420,40.236139,-76.93084
17011,49620,40.236139,-76.93084
17013,25420,40.203458000000005,-77.19986999999999
17014,99999,40.478716,-77.345514
17015,25420,40.238207,-76.511942
17016,30140,40.273968,-76.40602
17017,44980,40.644085,-76.87648
17017,25420,40.644085,-76.87648
17018,25420,40.385622999999995,-76.92331999999999
17019,49620,40.093968,-77.02628
17019,23900,40.093968,-77.02628
17019,25420,40.093968,-77.02628
17020,25420,40.401114,-77.03405
17021,99999,40.354433,-77.65046
17022,29540,40.160793,-76.60763
17022,25420,40.160793,-76.60763
17023,25420,40.560414,-76.81316
17024,25420,40.413024,-77.30162
17025,25420,40.288070000000005,-76.94251
17026,39740,40.452529999999996,-76.42443
17026,30140,40.452529999999996,-76.42443
17027,25420,40.153656,-76.9963
17028,30140,40.402578000000005,-76.6434
17028,25420,40.402578000000005,-76.6434
17029,30380,40.551431,-77.62576999999999
17030,25420,40.608245000000004,-76.737545
17032,25420,40.483579999999996,-76.8727
17033,25420,40.277923,-76.6434
17033,30140,40.277923,-76.6434
17034,25420,40.208591,-76.78563
17035,99999,40.4305,-77.5843
17036,25420,40.270367,-76.7048
17037,25420,40.436607,-77.39336999999999
17038,30140,40.434998,-76.51295999999999
17039,30140,40.300505,-76.258399
17040,25420,40.333508,-77.29933
17041,30140,40.220907000000004,-76.53769
17042,30140,40.31977,-76.42344
17043,25420,40.247189,-76.89806999999999
17044,30380,40.595359,-77.5774
17045,25420,40.586914,-76.99401999999999
17045,99999,40.586914,-76.99401999999999
17046,30140,40.358015,-76.42501
17047,25420,40.365241999999995,-77.40369
17048,25420,40.592397999999996,-76.72086
17049,99999,40.64686,-77.24149
17050,25420,40.249543,-77.002296
17051,30380,40.458618,-77.77254
17052,26500,40.338058000000004,-77.9779
17053,25420,40.333185,-76.96659
17054,30380,40.495979,-77.72371600000001
17055,49620,40.215939,-76.99826999999999
17055,25420,40.215939,-76.99826999999999
17057,25420,40.201341,-76.73557
17058,99999,40.53526,-77.46457
17059,99999,40.582815000000004,-77.36865999999999
17060,26500,40.453497999999996,-77.91154
17061,25420,40.550027,-76.93743
17062,25420,40.5565,-77.14962
17063,30380,40.735551,-77.54813
17063,42780,40.735551,-77.54813
17064,30140,40.24793,-76.46847
17065,25420,40.114682,-77.19201
17066,30380,40.373421,-77.8739
17066,26500,40.373421,-77.8739
17067,30140,40.389502,-76.3147
17067,39740,40.389502,-76.3147
